final_node_in_dim,reservoir_units_max,reservoir_units_mean,spectral_radius_max,spectral_radius_mean,leak_rate_max,leak_rate_mean,nvar_order_max,nvar_outputs_max,num_reservoirs,num_nonnvar_reservoirs,has_nvar,has_rls,has_lms,has_ip,two_stage_readout,sr_subcritical,sr_bin,sr_supercritical,high_order_nvar,nrmse,r2,dataset
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.007982276397764028,0.9999997664165183,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.00801560958800418,0.9999997644616024,mgs
1773,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,5,0,3,1,1,0,0,0,0,0,super,1,1,0.00806390066868937,0.9999997616149899,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.00808618058805056,0.9999997602958923,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008358664844430848,0.9999997438688335,mgs
1300,1298,1298.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.008396742047631424,0.9999997415299497,mgs
1776,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,2,1,1,1,0,0,1,0,super,1,0,0.008424939492196361,0.9999997397910771,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008434223962030312,0.9999997392172492,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.008437062578387567,0.9999997390416819,mgs
1773,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,5,0,3,1,1,0,0,0,0,0,super,1,1,0.00846396637379598,0.9999997373747599,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008471757817721805,0.9999997368910217,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008488281315641862,0.9999997358636741,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008545686173594002,0.999999732278972,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.008644898980552538,0.9999997260265684,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008692199194409549,0.9999997230202975,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008695115618645336,0.9999997228344008,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.008779187284212701,0.9999997174487508,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.00880115183737426,0.9999997160331585,mgs
1780,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,3,1,1,0,0,0,0,0,super,1,0,0.0089688414559611,0.9999997051091496,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.00900175046266335,0.9999997029411172,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009030354376075727,0.9999997010502524,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009039056055198454,0.9999997004738369,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009073647058599706,0.9999996981769742,mgs
1300,1298,1298.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.00917014059292204,0.9999996917233774,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009266737058353035,0.9999996851945195,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009354108013625012,0.9999996792302801,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009401315122132188,0.9999996759844718,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.009464294166685632,0.9999996716287963,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009490047465347259,0.9999996698393027,mgs
1781,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,3,1,1,0,0,0,0,0,super,1,0,0.009618406837239541,0.9999996608476039,mgs
1773,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,5,0,3,1,1,0,0,0,0,0,super,1,1,0.009643280571585476,0.9999996590912019,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009773028105053894,0.9999996498558302,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.009781339142834102,0.9999996492600478,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009855301742505268,0.999999643935681,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.009982315823617019,0.9999996346987013,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.0101591050479496,0.9999996216449751,mgs
1773,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,5,0,3,1,1,0,0,0,0,0,super,1,1,0.010209055635191469,0.9999996179152141,mgs
1698,1696,1696.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.010210633667648187,0.9999996177970858,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.010213737290187493,0.9999996175647019,mgs
1776,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,2,1,1,1,0,0,1,0,super,1,0,0.010214753209636397,0.9999996174886194,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.010485257192524378,0.999999596961272,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.010573946017552703,0.9999995901142861,mgs
1300,1298,1298.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.010651330379342403,0.9999995840929182,mgs
1732,1730,1730.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.010666321621020533,0.9999995829213554,mgs
1762,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,3,1,1,0,0,0,0,0,super,1,0,0.01068832292037926,0.9999995811989741,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.010705638963248712,0.9999995798408844,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.010778845476724495,0.9999995740750354,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.01077938995339323,0.9999995740320045,mgs
1698,1696,1696.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.01081621781945864,0.9999995711163866,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.010970750913157837,0.9999995587737793,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011122569507624476,0.9999995464774761,mgs
1767,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.011181828302459621,0.9999995416320506,mgs
1781,1762,1762.0,1.6015802624546278,1.6015802624546278,0.3333261014036153,0.3333261014036153,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011182521953174523,0.9999995415751803,mgs
1764,1750,1750.0,1.3902786513231495,1.3902786513231495,0.6039387567440386,0.6039387567440386,3,0,2,1,1,1,0,0,1,0,super,1,0,0.01121960046713301,0.9999995385300906,mgs
1780,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,3,1,1,0,0,0,0,0,super,1,0,0.011276653916282851,0.9999995338248621,mgs
1733,1705,1705.0,1.041643630635022,1.041643630635022,0.41046654109618386,0.41046654109618386,3,0,3,1,1,0,0,0,0,0,super,1,0,0.01127697212235025,0.9999995337985526,mgs
868,849,849.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.01128861978239927,0.9999995328350031,mgs
1776,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,3,0,2,1,1,1,0,0,1,0,super,1,0,0.011295341815364929,0.999999532278472,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011355794289222553,0.9999995272585998,mgs
1698,1696,1696.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.011460855465964526,0.9999995184707475,mgs
1170,1168,1168.0,0.9878772572004668,0.9878772572004668,0.6886742787443119,0.6886742787443119,5,0,3,1,1,0,0,1,0,1,near,0,1,0.01149620649911608,0.9999995154956102,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011576347338351134,0.9999995087170391,mgs
1768,1762,1762.0,1.6015802624546278,1.6015802624546278,0.3333261014036153,0.3333261014036153,2,0,2,1,1,0,1,0,1,0,super,1,0,0.011628117255121318,0.9999995043131373,mgs
1783,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011633974496064212,0.9999995038136431,mgs
1793,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,3,0,3,1,1,0,0,0,0,0,super,1,0,0.01165389373863143,0.9999995021130862,mgs
1732,1730,1730.0,1.0,1.0,1.0,1.0,5,0,3,1,1,0,0,1,0,0,sub,0,1,0.011767806914881974,0.9999994923321373,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011883824900278528,0.9999994822726689,mgs
1779,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,2,1,1,1,0,0,1,0,super,1,0,0.0119670393060091,0.9999994749966932,mgs
1770,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,2,0,3,1,1,0,0,0,0,0,super,1,0,0.011972905346436977,0.9999994744818715,mgs
1773,1751,1751.0,1.297046797448261,1.297046797448261,0.4946007553300212,0.4946007553300212,5,0,3,1,1,0,0,0,0,0,super,1,1,0.011985075569871422,0.9999994734129708,mgs
1766,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,0,0,1,1,0,1,0,0,1,0,super,1,0,0.012020789686055482,0.99999947026996,mgs
868,849,849.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,2,0,3,1,1,0,0,0,0,0,super,1,0,0.012035234697327337,0.9999994689960746,mgs
1796,1764,1764.0,1.1139823575300258,1.1139823575300258,0.6890122623042554,0.6890122623042554,3,0,3,1,1,0,0,0,0,0,super,1,0,0.012043240913170513,0.9999994682893587,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.0077355996193084935,0.9999997806303357,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.007861524245592593,0.9999997734301483,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.008176550617021832,0.9999997549081538,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.00845682749885311,0.999999737817592,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.008573922955658154,0.9999997305068336,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.008763005320684641,0.9999997184893985,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009003182890024606,0.9999997028465691,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009115903614415336,0.9999996953592099,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009224354150197948,0.9999996880675611,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009493648283338605,0.9999996695887088,mgs
1844,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009620884688103638,0.9999996606728396,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009661783707535806,0.9999996577817029,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.009670145798006569,0.9999996571890797,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.009686541963231241,0.9999996560255916,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.009773946573233001,0.9999996497900141,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010132450289196111,0.9999996236277742,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.010134712478450833,0.9999996234596963,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010311939659200355,0.9999996101753209,mgs
2097,1804,1048.5,1.3069171853669435,0.9375803911907324,0.30689504980310667,0.26652803515273443,0,0,2,2,0,0,0,1,0,0,super,1,0,0.010357640511766686,0.9999996067123841,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010452287095216214,0.9999995994919366,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010688393928682314,0.9999995811934095,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.010750127854129434,0.9999995763415599,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010777464223762627,0.9999995741841885,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01080079958087274,0.9999995723382401,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010875228431952112,0.9999995664238547,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.010890437332371133,0.9999995652103028,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01091293268455661,0.9999995634122393,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010919614519367956,0.9999995628774425,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.010982364025157638,0.999999557839163,mgs
2097,1804,1048.5,1.3069171853669435,0.9375803911907324,0.30689504980310667,0.26652803515273443,0,0,2,2,0,0,0,1,0,0,super,1,0,0.011009493998714644,0.9999995556519056,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01104014779769332,0.9999995531740588,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011142108590404806,0.9999995448826653,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01114527399909151,0.9999995446240361,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011149483354766789,0.9999995442799976,mgs
1810,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011203809450897953,0.9999995398281672,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.011280072964885363,0.9999995335421333,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011315024304598596,0.9999995306470129,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01137822859687092,0.9999995253888754,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011396261941689708,0.9999995238832617,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01159107605940605,0.9999995074661138,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011622997556720034,0.9999995047495293,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.011623820853627335,0.9999995046793663,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011640246113563919,0.9999995032785328,mgs
1810,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011656082612775363,0.999999501926039,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011726805232315984,0.999999495863632,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.011959546480301012,0.9999994756539194,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012078131290262058,0.9999994652040667,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.012130763871919447,0.9999994605329765,mgs
1097,1389,876.3333333333334,1.312019371974395,0.9521269437472495,0.9605931826738774,0.7330544317619863,0,0,3,3,0,0,0,1,1,0,super,1,0,0.01215861126970781,0.9999994580533312,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012241016144588536,0.9999994506823602,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012254855882518923,0.9999994494395369,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.012338785047420904,0.9999994418725264,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.30689504980310667,0.26652803515273443,0,0,2,2,0,0,0,1,0,0,super,1,0,0.012383034743541684,0.9999994378622037,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.0123912685945709,0.9999994371143905,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.012456329582274571,0.9999994311879535,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012525585562898001,0.9999994248452909,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012534439527931067,0.9999994240318839,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012641419984339314,0.9999994141582423,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012655651952676475,0.9999994128383947,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.012659355315411718,0.9999994124947078,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.01268071549794881,0.999999410510435,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.30689504980310667,0.26652803515273443,0,0,2,2,0,0,0,1,0,0,super,1,0,0.012800766758198513,0.9999993992959324,mgs
1097,1389,876.3333333333334,1.312019371974395,0.9521269437472495,0.9605931826738774,0.7330544317619863,0,0,3,3,0,0,0,1,1,0,super,1,0,0.012956583568819919,0.9999993845828353,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.30689504980310667,0.26652803515273443,0,0,2,2,0,0,0,1,0,0,super,1,0,0.013005320754989044,0.9999993799442495,mgs
1097,1389,876.6666666666666,1.312019371974395,0.9521269437472495,0.9605931826738774,0.7330544317619863,0,0,3,3,0,0,0,1,1,0,super,1,0,0.013054453255495195,0.9999993752504113,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.01306349088833862,0.9999993743850801,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.013208088973481592,0.9999993604587292,mgs
1805,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,0,0,1,1,0,0,1,0,1,0,super,1,0,0.013319310072959369,0.999999349642635,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.013375154826461155,0.9999993441776095,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.013393190880746787,0.9999993424076975,mgs
1097,1389,876.6666666666666,1.312019371974395,0.9521269437472495,0.9605931826738774,0.7330544317619863,0,0,3,3,0,0,0,1,1,0,super,1,0,0.013559654946597959,0.9999993259596736,mgs
1817,1804,1804.0,1.3069171853669435,1.3069171853669435,0.30689504980310667,0.30689504980310667,3,0,2,1,1,0,0,0,0,0,super,1,0,0.013574697076830672,0.9999993244633779,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.013754620642674829,0.9999993064371258,mgs
2097,1804,1048.5,1.3069171853669435,0.925633100339977,0.7570405583958815,0.5319678040994941,0,0,2,2,0,0,0,1,0,0,super,1,0,0.013755515537900746,0.9999993063468744,mgs
